title,author,genre,image
Društvena igra - Visoki napon (dopunjeno izdanje),,Društvene igre,https://laguna.rs/_img/korice/6385/drustvena_igra_-_visoki_napon_dopunjeno_izdanje_s.png
Društvena igra - Rat u Zemlji čuda,,Društvene igre,https://laguna.rs/_img/korice/6267/drustvena_igra_-_rat_u_zemlji_cuda_s.jpg
Društvena igra - Dominion,,Društvene igre,https://laguna.rs/_img/korice/6384/drustvena_igra_-_dominion_s.jpg
Trenutak za ljubav,Kristina Moninger,Drama,https://laguna.rs/_img/korice/6974/trenutak_za_ljubav-kristina_moninger_s.jpg
Pozorišna posla,Vladeta Janković,Drama,https://laguna.rs/_img/korice/6999/pozorisna_posla-vladeta_jankovic_s.png
Martin udio,Sanja Savić Milosavljević,Drama,https://laguna.rs/_img/korice/6969/martin_udio-sanja_savic_milosavljevic_s.png
Bog šume,Liz Mur,Drama,https://laguna.rs/_img/korice/6923/bog_sume-liz_mur_s.jpg
Otac,Bojan Ljubenović,Drama,https://laguna.rs/_img/korice/6960/otac-bojan_ljubenovic_s.png
Kao biser u okeanu,Sara Lark,Drama,https://laguna.rs/_img/korice/6961/kao_biser_u_okeanu-sara_lark_s.png
Anđeo čuvar – mek povez,Paulo Koeljo,Drama,https://laguna.rs/_img/korice/6919/andjeo_cuvar_mek_povez-paulo_koeljo_s.png
Peta gora – mek povez,Paulo Koeljo,Drama,https://laguna.rs/_img/korice/6918/peta_gora_mek_povez-paulo_koeljo_s.png
Dnevnik jednog čarobnjaka – mek povez,Paulo Koeljo,Drama,https://laguna.rs/_img/korice/6917/dnevnik_jednog_carobnjaka_mek_povez-paulo_koeljo_s.png
Kćeri cveća,Tesa Kolins,Drama,https://laguna.rs/_img/korice/6924/kceri_cveca-tesa_kolins_s.png
Tko je taj čovjek?: Izvještaj o jednoj mogućnosti,Boris Dežulović,Drama,https://laguna.rs/_img/korice/6933/tko_je_taj_covjek_s.jpg
Noćni čuvar,Džejn En Filips,Drama,https://laguna.rs/_img/korice/6871/nocni_cuvar-dzejn_en_filips_s.jpg
Čovek od hiljadu lutanja,Anjes Marten-Ligan,Drama,https://laguna.rs/_img/korice/6797/covek_od_hiljadu_lutanja-anjes_marten-ligan_s.jpg
Poštarka,Frančeska Đanone,Drama,https://laguna.rs/_img/korice/6845/postarka-franceska_djanone_s.jpg
Nezaboravna Loreta Darling,Ketrin Blejk,Drama,https://laguna.rs/_img/korice/6920/nezaboravna_loreta_darling-ketrin_blejk_s.png
Ugasi svetlo,Navesa Alen,Drama,https://laguna.rs/_img/korice/6900/ugasi_svetlo-navesa_alen_s.png
Rasulo,Bora Ćosić,Drama,https://laguna.rs/_img/korice/6901/rasulo-bora_cosic_s.png
Greta Garbo: Usamljena boginja,Kristina Liding,Drama,https://laguna.rs/_img/korice/6877/greta_garbo_usamljena_boginja-kristina_liding_s.jpg
Okrugla kuća,Luiz Erdrik,Drama,https://laguna.rs/_img/korice/6876/okrugla_kuca-luiz_erdrik_s.png
Crna noć nada mnom i zvezdano nebo u meni,Ivan Tokin,Drama,https://laguna.rs/_img/korice/6875/crna_noc_nada_mnom_i_zvezdano_nebo_u_meni-ivan_tokin_s.jpg
Hemija sa stilom,"Jasminka Korolija,Ljuba Mandić,Nevena Stefanović",Domaći autori,https://laguna.rs/_img/korice/6997/hemija_sa_stilom-jasminka_korolija-_ljuba_mandic_s.png
Prestonice,Ana Atanasković,Domaći autori,https://laguna.rs/_img/korice/6970/prestonice-ana_atanaskovic_s.png
One stvari,Jasna Žmak,Domaći autori,https://laguna.rs/_img/korice/6992/one_stvari_s.png
Pozorišna posla,Vladeta Janković,Domaći autori,https://laguna.rs/_img/korice/6999/pozorisna_posla-vladeta_jankovic_s.png
Martin udio,Sanja Savić Milosavljević,Domaći autori,https://laguna.rs/_img/korice/6969/martin_udio-sanja_savic_milosavljevic_s.png
Otac,Bojan Ljubenović,Domaći autori,https://laguna.rs/_img/korice/6960/otac-bojan_ljubenovic_s.png
Usta puna mora,Jurica Pavičić,Domaći autori,https://laguna.rs/_img/korice/6962/usta_puna_mora-jurica_pavicic_s.png
"Košarka, to je Partizan – novo, dopunjeno izdanje",Slobodan Vladušić,Domaći autori,https://laguna.rs/_img/korice/6963/kosarka_to_je_partizan-slobodan_vladusic_s.png
Tko je taj čovjek?: Izvještaj o jednoj mogućnosti,Boris Dežulović,Domaći autori,https://laguna.rs/_img/korice/6933/tko_je_taj_covjek_s.jpg
"Evo, anđela!",Selimir Radulović,Domaći autori,https://laguna.rs/_img/korice/6941/evo_andjela-selimir_radulovic_s.png
Hajduk u Beogradu,Gradimir Stojković,Domaći autori,https://laguna.rs/_img/korice/6929/hajduk_u_beogradu_s.jpg
Vixere,Srđan Cvijić,Domaći autori,https://laguna.rs/_img/korice/6902/vixere_s.png
Rasulo,Bora Ćosić,Domaći autori,https://laguna.rs/_img/korice/6901/rasulo-bora_cosic_s.png
Kuke i verige – dopunjeno izdanje,Dejan Mihailović,Domaći autori,https://laguna.rs/_img/korice/6872/kuke_i_verige_dopunjeno_izdanje-dejan_mihailovic_s.png
Fairy tales: The Fourth Seven,Uroš Petrović,Domaći autori,https://laguna.rs/_img/korice/6841/fairytales_the_fourth_seven-uros_petrovic_s.png
Ispovest venecijanskog klovna,Igor Mirović,Domaći autori,https://laguna.rs/_img/korice/6897/ispovest_venecijanskog_klovna-igor_mirovic_s.png
Crna noć nada mnom i zvezdano nebo u meni,Ivan Tokin,Domaći autori,https://laguna.rs/_img/korice/6875/crna_noc_nada_mnom_i_zvezdano_nebo_u_meni-ivan_tokin_s.jpg
Milena & druge društvene reforme,Olja Knežević,Domaći autori,https://laguna.rs/_img/korice/6860/milena_druge_drustvene_reforme_s.jpg
Bekos,Enes Halilović,Domaći autori,https://laguna.rs/_img/korice/6847/bekos-enes_halilovic_s.jpg
Pamtim sve,Milena Sekulić Odalović,Domaći autori,https://laguna.rs/_img/korice/6848/pamtim_sve_s.jpg
Pariski roman,Rut Rajšl,Čiklit,https://laguna.rs/_img/korice/6856/pariski_roman-rut_rajsl_s.jpg
Čuješ li laž?,Ejmi Tintera,Čiklit,https://laguna.rs/_img/korice/6889/cujes_li_laz-ejmi_tintera_s.jpg
Kako to izgleda?,Sofi Kinsela,Čiklit,https://laguna.rs/_img/korice/6802/kako_to_izgleda-sofi_kinsela_s.png
Prolećna oluja,Dženi Kolgan,Čiklit,https://laguna.rs/_img/korice/6801/prolecna_oluja-dzeni_kolgan_s.jpg
Bridžet Džouns – Luda za njim,Helen Filding,Čiklit,https://laguna.rs/_img/korice/2362/bridzet_dzouns_luda_za_njim-helen_filding_s.png
Bivših sedam,Lusi Vajn,Čiklit,https://laguna.rs/_img/korice/6675/bivsih_sedam_s.png
Onda mora da je tako,Lusi Adams,Čiklit,https://laguna.rs/_img/korice/6443/onda_mora_da_je_tako-lusi_adams_s.png
Izgubljena ljubav,Šarlot Rikson,Čiklit,https://laguna.rs/_img/korice/6417/izgubljena_ljubav-sarlot_rikson_s.png
Letnje nebo,Dženi Kolgan,Čiklit,https://laguna.rs/_img/korice/6430/letnje_nebo-dzeni_kolgan_s.png
Ljubav mog večnog života,Kersti Grinvud,Čiklit,https://laguna.rs/_img/korice/6371/ljubav_mog_vecnog_zivota-kersti_grinvud_s.png
Ispala,Bet O’Liri,Čiklit,https://laguna.rs/_img/korice/6418/ispala-bet_oliri_s.png
Kraljica noći,Simona Arnstet,Čiklit,https://laguna.rs/_img/korice/6442/kraljica_noci_s.jpg
Obična glupava ljubavna priča,Kejtlin Dojl,Čiklit,https://laguna.rs/_img/korice/6303/obicna_glupava_ljubavna_prica_s.jpg
Da li bi radije,Alison Ešli,Čiklit,https://laguna.rs/_img/korice/6258/da_li_bi_radije-alison_esli_s.jpg
Sagorela,Sofi Kinsela,Čiklit,https://laguna.rs/_img/korice/6251/sagorela_s.jpg
Zavedi me knjigama,Kejt Bromli,Čiklit,https://laguna.rs/_img/korice/6204/zavedi_me_knjigama-kejt_bromli_s.jpg
Kako se rešiti svoje porodice,Bela Meki,Čiklit,https://laguna.rs/_img/korice/6198/kako_se_resiti_svoje_porodice_s.png
Božićna knjižara,Dženi Kolgan,Čiklit,https://laguna.rs/_img/korice/6113/bozicna_knjizara-dzeni_kolgan_s.jpg
Tajni život glavnih junakinja,Kler Vigarelo,Čiklit,https://laguna.rs/_img/korice/5903/tajni_zivot_glavnih_junakinja-kler_vigarelo_s.png
Devojke o kojima pišu pesme,Karlin Bauer,Čiklit,https://laguna.rs/_img/korice/6070/devojke_o_kojima_pisu_pesme-karlin_bauer_s.jpg
Hrišćanska pravoslavna bojanka,Mirjana Cvetković i Branislav Kozarski,Bojanke za odrasle,https://laguna.rs/_img/korice/5329/hriscanska_pravoslavna_bojanka-mirjana_cvetkovic_i_branislav_kozarski_s.jpg
Sve boje Srbije / All colours of Serbia,Grupa autora,Bojanke za odrasle,https://laguna.rs/_img/korice/3826/sve_boje_srbije_all_colours_of_serbia-grupa_autora_s.jpg
Avantura u boji – Ekstremni izazovi za bojenje,Džoana Vebster,Bojanke za odrasle,https://laguna.rs/_img/korice/3648/avantura_u_boji_ekstremni_izazovi_za_bojenje-dzoana_vebster_s.jpg
Od tačke do tačke - Ekstremni izazovi za bojenje,Garet Mur,Bojanke za odrasle,https://laguna.rs/_img/korice/3646/od_tacke_do_tacke_-_ekstremni_izazovi_za_bojenje-garet_mur_s.jpg
Životinjsko carstvo,Mili Marota,Bojanke za odrasle,https://laguna.rs/_img/korice/3499/zivotinjsko_carstvo-mili_marota_s.jpg
Animorfija,Kerbi Rosanes,Bojanke za odrasle,https://laguna.rs/_img/korice/3494/animorfija-kerbi_rosanes_s.jpg
Začarana šuma,Džohana Basford,Bojanke za odrasle,https://laguna.rs/_img/korice/3139/zacarana_suma-dzohana_basford_s.jpg
Tajni vrt,Džohana Basford,Bojanke za odrasle,https://laguna.rs/_img/korice/2989/tajni_vrt-dzohana_basford_s.jpg
Inspirisani Amazonijom: 70 antistres crteža za bojenje,Grupa autora,Bojanke za odrasle,https://laguna.rs/_img/korice/2873/larousse_antistres_blokovi_inspirisani_amazonijom-grupa_autora_s.jpg
Inspirisani cvećem: 70 antistres crteža za bojenje,Grupa autora,Bojanke za odrasle,https://laguna.rs/_img/korice/2872/antistres_blokovi_inspirisani_cvecem-grupa_autora_s.jpg
Bojenjem protiv nesanice,Grupa autora,Bojanke za odrasle,https://laguna.rs/_img/korice/2830/bojenjem_protiv_nesanice-grupa_autora_s.jpg
Kreativno bojenje za odrasle,Grupa autora,Bojanke za odrasle,https://laguna.rs/_img/korice/2829/kreativno_bojenje_za_odrasle-grupa_autora_s.jpg
Moj super blok: Dinosaurusi - sa nalepnicama,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6653/moj_super_blok_dinosaurusi_sa_nalepnicama-grupa_autora_s.png
Moj super blok: Životinje - sa nalepnicama,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6654/moj_super_blok_zivotinje_-_sa_nalepnicama-grupa_autora_s.png
Moja slatka bojankica 1,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6649/moja_slatka_bojankica_1-grupa_autora_s.png
Moja slatka bojankica 2,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6650/moja_slatka_bojankica_2-grupa_autora_s.png
Moja slatka torbica aktivnosti – Vesele sirene,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6647/moja_slatka_torbica_aktivnosti_vesele_sirene-grupa_autora_s.png
Moja slatka torbica aktivnosti – Razigrane balerine,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6646/moja_slatka_torbica_aktivnosti_razigrane_balerine-grupa_autora_s.png
Tom Gejts – Oboj ceo svet!,Liz Pišon,Bojanke,https://laguna.rs/_img/korice/6435/tom_gejts_oboj_ceo_svet-liz_pison_s.jpg
Super bojanka – Dinosaurusi,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6350/super_bojanka_dinosaurusi-grupa_autora_s.png
Super bojanka – Slatke životinje,Grupa autora,Bojanke,https://laguna.rs/_img/korice/6347/super_bojanka_slatke_zivotinje-grupa_autora_s.png
Bibina bojanka,Biljana Crvenkovska,Bojanke,https://laguna.rs/_img/korice/6049/bibina_bojanka-biljana_crvenkovska_s.jpg
Životinjski prijatelji – Brojevi,Grupa autora,Bojanke,https://laguna.rs/_img/korice/5788/zivotinjski_prijatelji_brojevi-grupa_autora_s.jpg
Životinjski prijatelji – Prve reči,Grupa autora,Bojanke,https://laguna.rs/_img/korice/5789/zivotinjski_prijatelji_prve_reci-grupa_autora_s.jpg
Magična vodena bojanka – Dinosaurusi,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/4478/magicna_vodena_bojanka_zivotinje-dzeni_kuper-_rejcel_maklejn_s.jpg
Magična vodena bojanka – Jednorozi i konji,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/4855/magicna_vodena_bojanka_jednorozi_i_konji-dzeni_kuper-_rejcel_maklejn_s.jpg
Magična vodena bojanka – Životinje,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/4477/magicna_vodena_bojanka_zivotinje-dzeni_kuper-_rejcel_maklejn_s.jpg
Dunja i Stefan kod bake na selu,Grupa autora,Bojanke,https://laguna.rs/_img/korice/5466/dunja_i_stefan_kod_bake_na_selu-grupa_autora_s.jpg
Hrišćanska pravoslavna bojanka,Mirjana Cvetković i Branislav Kozarski,Bojanke,https://laguna.rs/_img/korice/5329/hriscanska_pravoslavna_bojanka-mirjana_cvetkovic_i_branislav_kozarski_s.jpg
Magična vodena bojanka – Morske životinje,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/5201/magicna_vodena_bojanka_morske_zivotinje_s.jpg
Magična vodena bojanka – Na selu,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/5200/magicna_vodena_bojanka_na_selu-dzeni_kuper-_rejcel_maklejn_s.jpg
Magična vodena bojanka – Novogodišnji praznici,"Dženi Kuper,Rejčel Maklejn",Bojanke,https://laguna.rs/_img/korice/5202/magicna_vodena_bojanka_novogodisnji_praznici_s.jpg
"Košarka, to je Partizan – novo, dopunjeno izdanje",Slobodan Vladušić,Biografija,https://laguna.rs/_img/korice/6963/kosarka_to_je_partizan-slobodan_vladusic_s.png
Dvor kneza Mihaila Obrenovića 1860–1868.,Nebojša Jovanović,Biografija,https://laguna.rs/_img/korice/6819/dvor_kneza_mihaila_obrenovica_18601868-nebojsa_jovanovic_s.jpg
Poreklo „Točka vremena“,Majkl Livingston,Biografija,https://laguna.rs/_img/korice/6783/poreklo_tocka_vremena-majkl_livingston_s.png
Ukus sunca,Vesna Stanišić,Biografija,https://laguna.rs/_img/korice/6752/ukus_sunca-vesna_stanisic_s.png
Tupak Šakur: Autorizovana biografija,Stejsi Robinson,Biografija,https://laguna.rs/_img/korice/6712/tupak_sakur_autorizovana_biografija-stejsi_robinson_s.png
Alija: ulema ili balija?,"Darko Tanasković,Nenad Kecmanović",Biografija,https://laguna.rs/_img/korice/6637/alijaulema_ili_balija-darko_tanaskovic-_nenad_kecmanovic_s.png
Vodič kroz ljubavnu istoriju Beograda – knjiga druga,Nenad Novak Stefanović,Biografija,https://laguna.rs/_img/korice/6629/vodic_kroz_ljubavnu_istoriju_beograda-nenad_novak_stefanovic_s.png
Zašto tako ozbiljno?,Majk Singer,Biografija,https://laguna.rs/_img/korice/6633/zasto_tako_ozbiljno-majk_singer_s.png
Džek i Iv,Vendi Mur,Biografija,https://laguna.rs/_img/korice/6518/dzek_i_iv-vendi_mur_s.png
Dijalog o Zlu i Dobru,"Đorđe Lebović,Zlata Lebović Jakovljević",Biografija,https://laguna.rs/_img/korice/6534/dijalog_o_zlu_i_dobru_s.png
Ranjav i željan,Robert Hodel,Biografija,https://laguna.rs/_img/korice/6477/ranjav_i_zeljan-robert_hodel_s.png
Mehmed Sokolović,Radovan Samardžić,Biografija,https://laguna.rs/_img/korice/6427/mehmed_sokolovic_s.png
200 kila: Šta zna emigrant šta je korporacija,Bojan Leković,Biografija,https://laguna.rs/_img/korice/6358/200_kila-bojan_lekovic_s.png
Boginje Holivuda,Kristina Morato,Biografija,https://laguna.rs/_img/korice/6236/boginje_holivuda-kristina_morato_s.png
Frida ili o boli,Slavenka Drakulić,Biografija,https://laguna.rs/_img/korice/6312/frida_ili_o_boli-slavenka_drakulic_s.png
Ilon Mask,Volter Ajzakson,Biografija,https://laguna.rs/_img/korice/6274/ilon_mask-volter_ajzakson_s.jpg
"Enco, san jednog dečaka",Enriko Brici,Biografija,https://laguna.rs/_img/korice/6260/enco_san_jednog_decaka-enriko_brici_s.jpg
Đavo u Belom gradu,Erik Larson,Biografija,https://laguna.rs/_img/korice/6184/djavo_u_belom_gradu-erik_larson_s.jpg
Stone Age: Šezdeset godina Rolingstounsa,Lesli-En Džouns,Biografija,https://laguna.rs/_img/korice/6139/stone_age_sezdeset_godina_rolingstounsa-lesli-en_dzouns_s.jpg
Pismo mlađem sebi,Džejn Grejam,Biografija,https://laguna.rs/_img/korice/6137/pismo_mladjem_sebi-dzejn_grejam_s.jpg
Gubitak slike ili Planinom Sijera de Gredos,Peter Handke,Avanturistički,https://laguna.rs/_img/korice/6773/gubitak_slike_ili_planinom_sijera_de_gredos-peter_handke_s.jpg
Biblioteka snova Animant Kramb,Lin Rina,Avanturistički,https://laguna.rs/_img/korice/6658/biblioteka_snova_animant_kramb_s.png
Lana i koprivasta družina,Sonja Đorđević,Avanturistički,https://laguna.rs/_img/korice/6594/lana_i_koprivasta_druzina_s.png
Robinja slobode,Ildefonso Falkones,Avanturistički,https://laguna.rs/_img/korice/6452/robinja_slobode-ildefonso_falkones_s.png
Potraga za zlatnom strelom,Bojan Ljubenović,Avanturistički,https://laguna.rs/_img/korice/6342/potraga_za_zlatnom_strelom-bojan_ljubenovic_s.png
Grof Monte Kristo – I tom,Aleksandar Dima Otac,Avanturistički,https://laguna.rs/_img/korice/6240/grof_monte_kristo_i_tom-aleksandar_dima_otac_s.jpg
Grof Monte Kristo – II tom,Aleksandar Dima Otac,Avanturistički,https://laguna.rs/_img/korice/6241/grof_monte_kristo_ii_tom-aleksandar_dima_otac_s.jpg
Kradljivci svile,Dirk Huzeman,Avanturistički,https://laguna.rs/_img/korice/6170/kradljivci_svile-dirk_huzeman_s.jpg
Nalin svet,Din Nikolson,Avanturistički,https://laguna.rs/_img/korice/5860/nalin_svet-din_nikolson_s.jpg
Četvrta violina,Saša Savić,Avanturistički,https://laguna.rs/_img/korice/5847/cetvrta_violina-sasa_savic_s.png
Čudovišna dadilja,Tutiki Tolonen,Avanturistički,https://laguna.rs/_img/korice/5703/cudovisna_dadilja_s.jpg
Paklena putarina,Vladimir Kopicl,Avanturistički,https://laguna.rs/_img/korice/5674/paklena_putarina-vladimir_kopicl_s.jpg
Magnus Čejs i bogovi Asgarda – Mač leta,Rik Riordan,Avanturistički,https://laguna.rs/_img/korice/5635/magnus_cejs_i_bogovi_asgarda_mac_leta-rik_riordan_s.jpg
Dripačka rapsodija,Aleksandar Bilanović,Avanturistički,https://laguna.rs/_img/korice/5414/dripacka_rapsodija_s.jpg
Osmi povjerenik,Renato Baretić,Avanturistički,https://laguna.rs/_img/korice/5367/osmi_povjerenik-renato_baretic_s.jpg
Bajka nad bajkama – kompletno ćirilično izdanje,Nenad Gajić,Avanturistički,https://laguna.rs/_img/korice/5191/bajka_nad_bajkama_kompletno_cirilicno_izdanje-nenad_gajic_s.jpg
Igra s Vukovima,Majkl Blejk,Avanturistički,https://laguna.rs/_img/korice/5104/igra_s_vukovima-majkl_blejk_s.jpg
Komplet – Bajka nad bajkama,Nenad Gajić,Avanturistički,https://laguna.rs/_img/korice/5118/komplet_bajka_nad_bajkama-nenad_gajic_s.jpg
Bajka nad bajkama – Treća noć,Nenad Gajić,Avanturistički,https://laguna.rs/_img/korice/4936/bajka_nad_bajkama_treca_noc-nenad_gajic_s.jpg
Ostrvo s blagom,Robert Luis Stivenson,Avanturistički,https://laguna.rs/_img/korice/4926/ostrvo_s_blagom-robert_luis_stivenson_s.jpg
Mastering the Craft,Miroslav Mišković,Autobiografija,https://laguna.rs/_img/korice/6698/mastering_the_craft_s.png
"Filozofija, mačkice i pornići",Džesika Stojadinović Stoya,Autobiografija,https://laguna.rs/_img/korice/6388/filozofija_mackice_i_pornici-dzesika_stojadinovic_stoya_s.png
Bilo jednom u Jugoslaviji,Ivan Ivanji,Autobiografija,https://laguna.rs/_img/korice/6357/bilo_jednom_u_jugoslaviji-ivan_ivanji_s.jpg
Odgovor - Potpisan primerak,Hana Adrović,Autobiografija,https://laguna.rs/_img/korice/6372/odgovor_-_potpisan_primerak-hana_adrovic_s.png
Odgovor,Hana Adrović,Autobiografija,https://laguna.rs/_img/korice/6329/odgovor-hana_adrovic_s.png
Poslednji san,Pedro Almodovar,Autobiografija,https://laguna.rs/_img/korice/6191/poslednji_san-pedro_almodovar_s.jpg
Žena u meni,Britni Spirs,Autobiografija,https://laguna.rs/_img/korice/6182/zena_u_meni-britni_spirs_s.png
Neispričane priče – novo dopunjeno izdanje,Rajko Grlić,Autobiografija,https://laguna.rs/_img/korice/6141/neispricane_price_novo_dopunjeno_izdanje-rajko_grlic_s.jpg
Bioskopska promišljanja,Kventin Tarantino,Autobiografija,https://laguna.rs/_img/korice/6001/bioskopska_promisljanja-kventin_tarantino_s.png
"Prijatelji, ljubavnici i Velika Strašna Stvar",Metju Peri,Autobiografija,https://laguna.rs/_img/korice/6124/prijatelji_ljubavnici_i_velika_strasna_stvar-metju_peri_s.jpg
Lepota drugog života,Šeron Stoun,Autobiografija,https://laguna.rs/_img/korice/6038/lepota_drugog_zivota-seron_stoun_s.jpg
Iz svoje kože: Život s depresijom,Aleksandar Stanković,Autobiografija,https://laguna.rs/_img/korice/6013/iz_svoje_koze_s.png
Apsolutna istina,Majk Tajson,Autobiografija,https://laguna.rs/_img/korice/5917/apsolutna_istina-majk_tajson_s.jpg
"Ja, tajkun – dopunjeno izdanje",Miroslav Mišković,Autobiografija,https://laguna.rs/_img/korice/5966/ja_tajkun_dopunjeno_izdanje-miroslav_miskovic_s.png
Nikad dosta života: Danonoćni zapisi,Miro Vuksanović,Autobiografija,https://laguna.rs/_img/korice/5880/nikad_dosta_zivota_danonocni_zapisi-miro_vuksanovic_s.png
Pod suncem Toskane,Frensis Mejz,Autobiografija,https://laguna.rs/_img/korice/5808/pod_suncem_toskane-frensis_mejz_s.jpg
Blistavo i strašno – drugi deo,Bekim Fehmiu,Autobiografija,https://laguna.rs/_img/korice/5806/blistavo_i_strasno_drugi_deo_s.jpg
Šaka anegdota,Hans Magnus Encensberger,Autobiografija,https://laguna.rs/_img/korice/5737/saka_anegdota_takodje_opus_incertum-hans_magnus_encensberger_s.jpg
VIL,"Mark Manson,Vil Smit",Autobiografija,https://laguna.rs/_img/korice/5652/vil-mark_manson-_vil_smit_s.jpg
Ožiljci života,Vuk Drašković,Autobiografija,https://laguna.rs/_img/korice/5631/oziljci_zivota-vuk_draskovic_s.jpg
